gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,at,che,dlc,ebit,lct,revt,costat,mkvalt,gsector
001239,20050930,2005,INDL,C,D,STD,ACV.1,USD,2302.1230,168.4910,0.8090,334.6520,535.9300,3531.2310,I,4116.5973,30
001239,20060930,2006,INDL,C,D,STD,ACV.1,USD,2582.5970,305.9500,1.0880,371.1920,590.8480,3772.0010,I,4716.9610,30
001239,20070930,2007,INDL,C,D,STD,ACV.1,USD,1487.5600,348.6620,120.6360,143.4470,416.0500,1541.5810,I,2430.8330,30
001239,20080930,2008,INDL,C,D,STD,ACV.1,USD,1464.1900,453.7300,0.1840,168.5260,282.0000,1443.4560,I,2665.7881,30
001239,20090930,2009,INDL,C,D,STD,ACV.1,USD,1558.0140,469.7750,0.1750,192.8740,275.8240,1433.9800,I,2719.8922,30
001239,20100930,2010,INDL,C,D,STD,ACV.1,USD,1878.2750,301.9780,0.1810,235.3420,283.4240,1598.4640,I,3720.1965,30
001240,20030131,2002,INDL,C,D,STD,ABS.1,USD,15211.0000,162.0000,119.0000,1789.0000,3448.0000,35626.0000,I,7998.0000,30
001240,20040131,2003,INDL,C,D,STD,ABS.1,USD,15394.0000,289.0000,520.0000,1272.0000,3685.0000,35436.0000,I,8596.4800,30
001240,20050131,2004,INDL,C,D,STD,ABS.1,USD,18311.0000,273.0000,238.0000,1518.0000,4085.0000,39897.0000,I,8419.8400,30
001240,20060131,2005,INDL,C,D,STD,ABS.1,USD,17871.0000,406.0000,51.0000,1238.0000,3880.0000,40358.0000,I,9305.5000,30
001243,20021231,2002,INDL,C,D,STD,AL.1,USD,17538.0000,110.0000,680.0000,1056.0000,3017.0000,12327.0000,I,9489.7944,15
001243,20031231,2003,INDL,C,D,STD,AL.1,USD,31957.0000,803.0000,2158.0000,1029.0000,7544.0000,13640.0000,I,17145.2480,15
001243,20041231,2004,INDL,C,D,STD,AL.1,USD,33341.0000,184.0000,3055.0000,1494.0000,9256.0000,24885.0000,I,18141.3672,15
001243,20051231,2005,INDL,C,D,STD,AL.1,USD,26638.0000,181.0000,1150.0000,1482.0000,5845.0000,20320.0000,I,15230.1650,15
001243,20061231,2006,INDL,C,D,STD,AL.1,USD,28939.0000,229.0000,503.0000,2913.0000,5979.0000,23641.0000,I,17874.3227,15
001246,20030930,2003,INDL,C,D,STD,IKN,USD,6639.5070,525.2940,1455.7030,254.5930,2237.3760,4710.9120,I,1074.8624,20
001246,20040930,2004,INDL,C,D,STD,IKN,USD,4518.4130,499.9830,502.9640,211.1100,1275.3410,4613.5510,I,1715.9632,20
001246,20050930,2005,INDL,C,D,STD,IKN,USD,3831.8190,391.9770,317.6030,169.1210,937.3400,4377.3050,I,1354.7850,20
001246,20060930,2006,INDL,C,D,STD,IKN,USD,3231.6990,414.2390,154.4580,189.9300,757.7000,4228.2490,I,1732.8058,20
001246,20070930,2007,INDL,C,D,STD,IKN,USD,3278.0810,349.2370,67.8750,202.8530,681.5230,4168.3440,I,1510.7745,20
001246,20080930,2008,INDL,C,D,STD,IKN,USD,2966.3340,216.2360,64.1440,210.0260,685.3740,4166.5530,I,1615.9500,20
001254,20021231,2002,INDL,C,D,STD,MATX,USD,1597.5690,0.5580,9.6430,72.1840,151.0870,1081.1570,A,1064.3017,20
001254,20031231,2003,INDL,C,D,STD,MATX,USD,1760.0000,6.0000,15.0000,117.0000,183.0000,1233.0000,A,1424.2500,20
001254,20041231,2004,INDL,C,D,STD,MATX,USD,1778.0000,42.0000,31.0000,165.0000,235.0000,1494.0000,A,1836.7860,20
001254,20051231,2005,INDL,C,D,STD,MATX,USD,2071.0000,57.0000,31.0000,182.0000,254.0000,1602.0000,A,2386.5600,20
001254,20061231,2006,INDL,C,D,STD,MATX,USD,2251.0000,45.0000,41.0000,145.0000,257.0000,1607.0000,A,1888.8840,20
001254,20071231,2007,INDL,C,D,STD,MATX,USD,2479.0000,17.0000,57.0000,166.0000,322.0000,1681.0000,A,2190.3840,20
001254,20081231,2008,INDL,C,D,STD,MATX,USD,2350.0000,19.0000,52.0000,157.6000,238.0000,1896.6000,A,1027.4600,20
001254,20091231,2009,INDL,C,D,STD,MATX,USD,2380.0000,16.0000,65.0000,42.0000,297.0000,1405.0000,A,1403.4300,20
001254,20101231,2010,INDL,C,D,STD,MATX,USD,2495.0000,14.0000,136.0000,109.0000,353.0000,1646.0000,A,1653.2390,20
001254,20111231,2011,INDL,C,D,STD,MATX,USD,2544.0000,22.0000,52.0000,114.0000,278.0000,1722.0000,A,1702.1940,20
001254,20121231,2012,INDL,C,D,STD,MATX,USD,1174.3000,19.9000,16.4000,104.2000,193.4000,1560.0000,A,1053.0720,20
001254,20131231,2013,INDL,C,D,STD,MATX,USD,1248.3000,114.5000,12.5000,102.3000,200.6000,1637.2000,A,1117.5080,20
001254,20141231,2014,INDL,C,D,STD,MATX,USD,1401.8000,293.4000,21.6000,133.4000,223.5000,1714.2000,A,1491.2640,20
001254,20151231,2015,INDL,C,D,STD,MATX,USD,1669.8000,25.5000,22.0000,212.1000,297.6000,1884.9000,A,1854.4050,20
001254,20161231,2016,INDL,C,D,STD,MATX,USD,2015.5000,13.9000,31.8000,140.4000,279.2000,1941.6000,A,1518.2310,20
001254,20171231,2017,INDL,C,D,STD,MATX,USD,2247.5000,19.8000,30.8000,121.2000,286.3000,2046.9000,A,1268.2000,20
001254,20181231,2018,INDL,C,D,STD,MATX,USD,2430.4000,24.5000,42.1000,127.0000,370.8000,2222.8000,A,1367.2540,20
001254,20191231,2019,INDL,C,D,STD,MATX,USD,2845.4000,28.4000,115.0000,108.3000,436.7000,2203.1000,A,1750.3200,20
001257,20041231,2004,INDL,C,D,STD,ALX,USD,1244.8010,195.8040,3.8950,4.4680,,148.8950,A,1078.0100,60
001257,20051231,2005,INDL,C,D,STD,ALX,USD,1403.3170,581.1700,10.9660,69.9430,,187.0850,A,1233.3920,60
001257,20061231,2006,INDL,C,D,STD,ALX,USD,1447.2420,619.1980,14.0880,-49.8650,,198.7720,A,2113.3574,60
001257,20071231,2007,INDL,C,D,STD,ALX,USD,1532.4100,565.2180,14.8500,153.4800,,207.9800,A,1781.7930,60
001257,20081231,2008,INDL,C,D,STD,ALX,USD,1603.5680,520.9970,93.3040,128.1950,,211.0970,A,1297.9508,60
001257,20101231,2010,INDL,C,D,STD,ALX,USD,1679.3000,505.7870,508.2750,123.5630,,241.3500,A,2105.1017,60
001257,20141231,2014,INDL,C,D,STD,ALX,USD,1423.2160,337.4150,401.4390,96.6890,,200.8140,A,2232.2411,60
001257,20191231,2019,INDL,C,D,STD,ALX,USD,1265.5110,313.9770,0.0000,99.4890,,226.3500,A,1687.0975,60
001279,20031231,2003,INDL,C,D,STD,AYE,USD,10171.8960,528.6120,598.4530,-169.9860,1280.9430,2472.4320,I,1620.1117,55
001279,20041231,2004,INDL,C,D,STD,AYE,USD,9045.1400,418.3390,385.1420,506.1040,1005.7060,2756.1210,I,2707.7795,55
001279,20051231,2005,INDL,C,D,STD,AYE,USD,8558.8120,283.8010,477.2170,566.0470,1286.4540,3037.8870,I,5157.4625,55
001279,20061231,2006,INDL,C,D,STD,AYE,USD,8552.4460,127.0610,201.1890,732.3200,820.7790,3121.4890,I,7591.7235,55
001279,20071231,2007,INDL,C,D,STD,AYE,USD,9906.5890,306.2510,105.3670,817.2880,787.5030,3307.0200,I,10637.1186,55
001279,20081231,2008,INDL,C,D,STD,AYE,USD,10811.0480,398.9320,93.8480,809.5050,1003.5000,3385.9160,I,5734.6650,55
001279,20091231,2009,INDL,C,D,STD,AYE,USD,11589.1000,312.5000,140.8000,919.8000,985.6000,3426.8000,I,3981.5036,55
001279,20101231,2010,INDL,C,D,STD,AYE,USD,12075.8000,537.1000,15.5000,926.8000,790.9000,3902.9000,I,4120.1455,55
001300,20021231,2002,INDL,C,D,STD,HON,USD,27559.0000,2021.0000,370.0000,2508.0000,6574.0000,22274.0000,A,20507.8320,20
001300,20031231,2003,INDL,C,D,STD,HON,USD,29344.0000,2950.0000,199.0000,2194.0000,6783.0000,23103.0000,A,28827.6919,20
001300,20041231,2004,INDL,C,D,STD,HON,USD,31062.0000,3586.0000,1204.0000,2346.0000,8739.0000,25601.0000,A,30098.9603,20
001300,20051231,2005,INDL,C,D,STD,HON,USD,32294.0000,1234.0000,2024.0000,2848.0000,10430.0000,27653.0000,A,30898.2418,20
001300,20061231,2006,INDL,C,D,STD,HON,USD,30941.0000,1224.0000,1154.0000,3544.0000,10135.0000,31367.0000,A,36218.7821,20
001300,20071231,2007,INDL,C,D,STD,HON,USD,33805.0000,1829.0000,2238.0000,4267.0000,11941.0000,34589.0000,A,45965.3298,20
001300,20081231,2008,INDL,C,D,STD,HON,USD,35490.0000,2065.0000,2510.0000,4541.0000,12289.0000,36556.0000,A,24116.4584,20
001300,20091231,2009,INDL,C,D,STD,HON,USD,36004.0000,2801.0000,1361.0000,3860.0000,11147.0000,30908.0000,A,29956.9928,20
001300,20101231,2010,INDL,C,D,STD,HON,USD,37834.0000,2650.0000,889.0000,3734.0000,11717.0000,33370.0000,A,41624.2800,20
001300,20111231,2011,INDL,C,D,STD,HON,USD,39808.0000,3698.0000,674.0000,3317.0000,12275.0000,36529.0000,A,42104.9450,20
001300,20121231,2012,INDL,C,D,STD,HON,USD,41853.0000,4634.0000,1101.0000,4599.0000,13045.0000,37665.0000,A,49684.3160,20
001300,20131231,2013,INDL,C,D,STD,HON,USD,45435.0000,6422.0000,2028.0000,6164.0000,14181.0000,39055.0000,A,71615.8060,20
001300,20141231,2014,INDL,C,D,STD,HON,USD,45451.0000,6959.0000,2637.0000,6429.0000,14773.0000,40306.0000,A,78157.4240,20
001300,20151231,2015,INDL,C,D,STD,HON,USD,49316.0000,5455.0000,6514.0000,7374.0000,18371.0000,38581.0000,A,79790.3280,20
001300,20161231,2016,INDL,C,D,STD,HON,USD,54146.0000,7843.0000,3593.0000,7331.0000,16331.0000,39302.0000,A,88138.6800,20
001300,20171231,2017,INDL,C,D,STD,HON,USD,59387.0000,10817.0000,5309.0000,8122.0000,18861.0000,40534.0000,A,115158.0240,20
001300,20181231,2018,INDL,C,D,STD,HON,USD,57773.0000,10910.0000,6458.0000,7755.0000,18924.0000,41802.0000,A,96394.7520,20
001300,20191231,2019,INDL,C,D,STD,HON,USD,58679.0000,10416.0000,5063.0000,7397.0000,18098.0000,36709.0000,A,125864.7000,20
001318,20021231,2002,INDL,C,D,STD,AT.2,USD,16389.1000,155.5000,495.3000,1944.7000,1819.2000,7983.4000,I,15870.3330,50
001318,20031231,2003,INDL,C,D,STD,AT.2,USD,16661.1000,657.8000,277.2000,1917.0000,1492.7000,7979.9000,I,14562.9575,50
001318,20041231,2004,INDL,C,D,STD,AT.2,USD,16603.7000,484.9000,225.0000,1972.5000,1460.3000,8246.1000,I,17761.2677,50
001318,20051231,2005,INDL,C,D,STD,AT.2,USD,24013.1000,989.2000,205.1000,2167.6000,2404.8000,9487.0000,I,24205.5386,50
001318,20061231,2006,INDL,C,D,STD,AT.2,USD,18343.7000,934.2000,36.3000,1369.0650,1197.3000,7884.0000,I,22045.3229,50
001327,20030930,2003,INDL,C,D,STD,SWKS,USD,1090.6680,170.8060,41.6810,1.2510,136.8160,617.7890,A,1352.2964,45
001327,20040930,2004,INDL,C,D,STD,SWKS,USD,1168.8060,214.5520,50.0000,60.0180,181.2510,784.0230,A,1478.9938,45
001327,20050930,2005,INDL,C,D,STD,SWKS,USD,1187.8430,235.8600,50.0000,53.3330,158.2350,792.3710,A,1113.5475,45
001327,20070930,2007,INDL,C,D,STD,SWKS,USD,1189.9080,253.7790,99.3350,64.2160,197.2230,741.7440,A,1456.3530,45
001327,20080930,2008,INDL,C,D,STD,SWKS,USD,1236.0990,231.0660,50.0000,90.9380,148.7400,860.0170,A,1384.3491,45
001327,20090930,2009,INDL,C,D,STD,SWKS,USD,1355.3260,370.0840,82.6170,87.6850,196.9950,802.5770,A,2288.0706,45
001327,20100930,2010,INDL,C,D,STD,SWKS,USD,1564.0520,459.3850,50.0000,198.7040,204.3240,1071.8490,A,3726.0362,45
001327,20110930,2011,INDL,C,D,STD,SWKS,USD,1890.3890,410.7990,26.0890,309.0010,247.0960,1418.9220,A,3347.4926,45
001327,20120930,2012,INDL,C,D,STD,SWKS,USD,2136.6460,307.1100,0.0000,278.8600,182.7040,1568.5810,A,4530.4938,45
001327,20130930,2013,INDL,C,D,STD,SWKS,USD,2333.1000,511.1000,0.0000,353.6000,179.7000,1792.0000,A,4667.4360,45
001327,20140930,2014,INDL,C,D,STD,SWKS,USD,2973.8000,805.8000,0.0000,571.2000,297.6000,2291.5000,A,10983.0600,45
001327,20150930,2015,INDL,C,D,STD,SWKS,USD,3719.4000,1043.6000,0.0000,1026.7000,463.9000,3258.4000,A,16025.1630,45
001327,20160930,2016,INDL,C,D,STD,SWKS,USD,3855.4000,1086.1000,0.0000,1131.0000,210.2000,3289.0000,A,14078.2860,45
001327,20170930,2017,INDL,C,D,STD,SWKS,USD,4573.6000,1616.8000,0.0000,1257.7000,387.9000,3651.4000,A,18657.8900,45
001327,20180930,2018,INDL,C,D,STD,SWKS,USD,4828.9000,1027.4000,0.0000,1321.0000,389.7000,3868.0000,A,16091.9540,45
001327,20190930,2019,INDL,C,D,STD,SWKS,USD,4839.6000,1054.6000,0.0000,1042.1000,374.0000,3376.8000,A,13480.4250,45
001356,20021231,2002,INDL,C,D,STD,AA.3,USD,29810.0000,413.0000,122.0000,1547.0000,4461.0000,20263.0000,I,19244.9768,15
001356,20031231,2003,INDL,C,D,STD,AA.3,USD,31711.0000,576.0000,579.0000,1683.0000,5084.0000,21504.0000,I,33002.6580,15
001356,20041231,2004,INDL,C,D,STD,AA.3,USD,32609.0000,457.0000,954.0000,2185.0000,6298.0000,23478.0000,I,27366.1916,15
001356,20051231,2005,INDL,C,D,STD,AA.3,USD,33696.0000,762.0000,1270.0000,2131.0000,7368.0000,26159.0000,I,25733.8543,15
001356,20061231,2006,INDL,C,D,STD,AA.3,USD,37183.0000,506.0000,1325.0000,4130.0000,7281.0000,30379.0000,I,26040.8774,15
001356,20071231,2007,INDL,C,D,STD,AA.3,USD,38803.0000,483.0000,1627.0000,3557.0000,7166.0000,30748.0000,I,30241.5431,15
001356,20081231,2008,INDL,C,D,STD,AA.3,USD,37822.0000,762.0000,2069.0000,2271.0000,7279.0000,26901.0000,I,9011.5694,15
001356,20091231,2009,INDL,C,D,STD,AA.3,USD,38472.0000,1481.0000,845.0000,-702.0000,5414.0000,18439.0000,I,15706.9895,15
001356,20101231,2010,INDL,C,D,STD,AA.3,USD,39293.0000,1543.0000,323.0000,1254.0000,5236.0000,21013.0000,I,15728.9801,15
001356,20111231,2011,INDL,C,D,STD,AA.3,USD,40120.0000,1939.0000,731.0000,1781.0000,6013.0000,24951.0000,I,9207.1638,15
001356,20121231,2012,INDL,C,D,STD,AA.3,USD,40179.0000,2050.0000,518.0000,839.0000,5942.0000,23700.0000,I,9263.4002,15
001356,20131231,2013,INDL,C,D,STD,AA.3,USD,35742.0000,1455.0000,712.0000,1125.0000,6105.0000,23032.0000,I,11384.8469,15
001356,20141231,2014,INDL,C,D,STD,AA.3,USD,37399.0000,1897.0000,83.0000,2245.0000,5541.0000,23906.0000,I,19211.1246,15
001356,20151231,2015,INDL,C,D,STD,AA.3,USD,36528.0000,1956.0000,59.0000,1993.0000,5211.0000,22534.0000,I,12931.2792,15
001380,20021231,2002,INDL,C,D,STD,HES,USD,13262.0000,197.0000,16.0000,1192.0000,2553.0000,11932.0000,A,4910.0747,10
001380,20031231,2003,INDL,C,D,STD,HES,USD,13983.0000,518.0000,73.0000,958.0000,2669.0000,14311.0000,A,4778.2816,10
001380,20041231,2004,INDL,C,D,STD,HES,USD,16312.0000,877.0000,50.0000,1406.0000,4697.0000,16733.0000,A,7555.4817,10
001380,20051231,2005,INDL,C,D,STD,HES,USD,19115.0000,315.0000,26.0000,1995.0000,6447.0000,22747.0000,A,11802.6301,10
001380,20061231,2006,INDL,C,D,STD,HES,USD,22404.0000,383.0000,27.0000,3618.0000,6739.0000,28067.0000,A,15615.4423,10
001380,20071231,2007,INDL,C,D,STD,HES,USD,26131.0000,607.0000,62.0000,3747.0000,8024.0000,31711.0000,A,32335.7160,10
001380,20081231,2008,INDL,C,D,STD,HES,USD,28589.0000,908.0000,143.0000,5053.0000,7730.0000,41165.0000,A,17493.7741,10
001380,20091231,2009,INDL,C,D,STD,HES,USD,29465.0000,1362.0000,148.0000,1927.0000,6850.0000,29614.0000,A,19797.3545,10
001380,20101231,2010,INDL,C,D,STD,HES,USD,35396.0000,1608.0000,46.0000,2921.0000,7613.0000,33862.0000,A,25846.1037,10
001380,20111231,2011,INDL,C,D,STD,HES,USD,39136.0000,351.0000,52.0000,3439.0000,8100.0000,38466.0000,A,19310.6368,10
001380,20121231,2012,INDL,C,D,STD,HES,USD,43441.0000,642.0000,787.0000,3475.0000,8382.0000,37691.0000,A,18087.3229,10
001380,20131231,2013,INDL,C,D,STD,HES,USD,42754.0000,1814.0000,378.0000,2861.0000,6558.0000,22284.0000,A,27001.0620,10
001380,20141231,2014,INDL,C,D,STD,HES,USD,38578.0000,2444.0000,68.0000,2052.0000,4851.0000,10737.0000,A,21100.3397,10
001380,20151231,2015,INDL,C,D,STD,HES,USD,34195.0000,2716.0000,86.0000,-2359.0000,2628.0000,6636.0000,A,13867.5101,10
001380,20161231,2016,INDL,C,D,STD,HES,USD,28621.0000,2732.0000,112.0000,-3219.0000,2251.0000,4762.0000,A,19716.2177,10
001380,20171231,2017,INDL,C,D,STD,HES,USD,23112.0000,4847.0000,580.0000,-5392.0000,2435.0000,5466.0000,A,14955.6134,10
001380,20181231,2018,INDL,C,D,STD,HES,USD,21433.0000,2694.0000,67.0000,639.0000,2203.0000,6323.0000,A,11803.1175,10
001380,20191231,2019,INDL,C,D,STD,HES,USD,21782.0000,1545.0000,199.0000,637.0000,2510.0000,6495.0000,A,20374.0436,10
001382,20051231,2005,INDL,C,D,STD,LCC,USD,6964.0000,1585.0000,211.0000,-88.0000,2659.0000,5077.0000,I,3033.0010,20
001382,20061231,2006,INDL,C,D,STD,LCC,USD,7576.0000,2366.0000,95.0000,585.0000,2712.0000,11557.0000,I,4915.6434,20
001382,20071231,2007,INDL,C,D,STD,LCC,USD,8040.0000,2176.0000,117.0000,470.0000,2551.0000,11700.0000,I,1351.3342,20
001382,20101231,2010,INDL,C,D,STD,LCC,USD,7819.0000,1859.0000,397.0000,785.0000,2840.0000,11908.0000,I,1620.3688,20
001382,20121231,2012,INDL,C,D,STD,LCC,USD,9396.0000,2376.0000,417.0000,896.0000,3303.0000,13831.0000,I,2193.7905,20
001393,20060331,2005,INDL,C,D,STD,UHAL,USD,3367.2180,155.4590,31.5520,305.3810,,2106.6260,A,2106.5765,20
001393,20070331,2006,INDL,C,D,STD,UHAL,USD,3523.0480,234.7590,93.7750,239.0310,,2085.5970,A,1438.0145,20
001393,20080331,2007,INDL,C,D,STD,UHAL,USD,3832.4870,382.8750,108.7530,197.8060,,2049.1740,A,1120.7909,20
001393,20100331,2009,INDL,C,D,STD,UHAL,USD,3762.4540,408.3070,111.7010,191.5770,,2002.0050,A,1064.5183,20
001393,20110331,2010,INDL,C,D,STD,UHAL,USD,4176.1540,499.0010,147.8590,354.6370,,2241.2750,A,1901.9760,20
001393,20120331,2011,INDL,C,D,STD,UHAL,USD,4654.0510,448.1070,182.9490,395.1190,,2502.6750,A,2068.8401,20
001393,20130331,2012,INDL,C,D,STD,UHAL,USD,5306.6010,551.6510,226.9440,476.6870,,2558.5870,A,3402.7723,20
001393,20140331,2013,INDL,C,D,STD,UHAL,USD,5998.9780,560.2870,163.5620,596.6570,,2835.2520,A,4551.4090,20
001393,20150331,2014,INDL,C,D,STD,UHAL,USD,6872.1750,526.6440,260.8100,649.0930,,3074.5310,A,6478.4832,20
001393,20160331,2015,INDL,C,D,STD,UHAL,USD,8150.7250,684.5900,353.8070,773.1110,,3275.6560,A,7006.1345,20
001393,20170331,2016,INDL,C,D,STD,UHAL,USD,9405.8400,748.7500,488.9250,681.5780,,3421.7670,A,7474.3735,20
001393,20180331,2017,INDL,C,D,STD,UHAL,USD,10746.9850,806.4120,499.1360,557.0830,,3601.1140,A,6766.7208,20
001393,20190331,2018,INDL,C,D,STD,UHAL,USD,11891.7130,751.2010,475.8980,593.9610,,3768.7070,A,7284.5681,20
001408,20021231,2002,INDL,C,D,STD,BEAM.2,USD,5822.2000,15.4000,294.2000,842.4000,1514.7000,5366.6000,I,6836.5514,30
001408,20031231,2003,INDL,C,D,STD,BEAM.2,USD,7444.9000,104.6000,730.9000,963.2000,2133.5000,5912.5000,I,10456.4849,30
001408,20041231,2004,INDL,C,D,STD,BEAM.2,USD,7883.6000,85.1000,670.2000,1045.3000,2036.0000,5845.5000,I,11135.9163,30
001408,20051231,2005,INDL,C,D,STD,BEAM.2,USD,13201.5000,93.6000,934.1000,1183.5000,2817.9000,6734.7000,I,11413.5458,30
001408,20061231,2006,INDL,C,D,STD,BEAM.2,USD,14668.3000,182.7000,789.3000,1536.6000,2515.4000,8255.0000,I,12971.5095,30
001408,20071231,2007,INDL,C,D,STD,BEAM.2,USD,13956.9000,203.7000,431.0000,1431.9000,2093.9000,8052.2000,I,11137.2170,30
001408,20081231,2008,INDL,C,D,STD,BEAM.2,USD,12091.9000,163.3000,36.6000,1050.3000,1190.1000,7105.1000,I,6196.2106,30
001408,20091231,2009,INDL,C,D,STD,BEAM.2,USD,12370.6000,417.2000,51.3000,718.9000,1463.6000,6205.4000,I,6499.5696,30
001408,20101231,2010,INDL,C,D,STD,BEAM.2,USD,12675.3000,864.7000,643.5000,812.2000,2106.9000,6570.5000,I,9231.0230,30
001408,20111231,2011,INDL,C,D,STD,BEAM.2,USD,7491.8000,218.3000,28.4000,600.9000,758.7000,2264.8000,I,7988.7550,30
001408,20121231,2012,INDL,C,D,STD,BEAM.2,USD,8636.9000,365.7000,480.1000,631.9000,1208.6000,2465.9000,I,9781.7308,30
001408,20131231,2013,INDL,C,D,STD,BEAM.2,USD,8584.7000,277.2000,12.8000,667.6000,706.6000,2547.3000,I,11136.9981,30
001410,20041031,2004,INDL,C,D,STD,ABM,USD,842.5240,63.3690,0.0000,64.5780,254.4280,2416.2230,A,1010.6703,20
001410,20071031,2007,INDL,C,D,STD,ABM,USD,1120.6730,136.1920,0.0000,78.3540,289.7440,2837.8110,A,1176.4469,20
001410,20101031,2010,INDL,C,D,STD,ABM,USD,1548.6700,39.4460,0.0000,118.8820,333.8510,3495.7470,A,1186.9193,20
001410,20111031,2011,INDL,C,D,STD,ABM,USD,1879.5980,26.4670,0.0000,124.1480,443.1960,4246.8420,A,1078.3933,20
001410,20121031,2012,INDL,C,D,STD,ABM,USD,1869.2510,43.4590,0.0000,111.7110,473.9100,4300.2650,A,1033.4860,20
001410,20131031,2013,INDL,C,D,STD,ABM,USD,2119.2360,32.6390,0.0000,124.7760,508.5240,4809.2810,A,1526.1998,20
001410,20141031,2014,INDL,C,D,STD,ABM,USD,2192.9000,36.7000,0.0000,137.2000,526.4000,5032.8000,A,1539.2992,20
001410,20151031,2015,INDL,C,D,STD,ABM,USD,2149.8000,55.5000,0.0000,95.5000,568.2000,4897.8000,A,1593.4104,20
001410,20161031,2016,INDL,C,D,STD,ABM,USD,2281.2000,56.0000,0.0000,118.3000,599.2000,5144.7000,A,2172.8089,20
001410,20171031,2017,INDL,C,D,STD,ABM,USD,3812.6000,62.8000,16.9000,101.1000,757.8000,5453.6000,A,2749.1609,20
001410,20181031,2018,INDL,C,D,STD,ABM,USD,3627.5000,39.1000,37.0000,190.8000,792.5000,6442.2000,A,2029.6230,20
001410,20191031,2019,INDL,C,D,STD,ABM,USD,3692.6000,58.5000,57.2000,225.9000,902.4000,6498.6000,A,2427.1787,20
001439,20161231,2016,INDL,C,D,STD,ECOL,USD,776.4000,7.0150,5.0800,70.0290,62.5940,477.6650,A,1070.1430,20
001439,20171231,2017,INDL,C,D,STD,ECOL,USD,802.0760,27.0420,0.0000,68.6610,65.8300,504.0420,A,1114.1460,20
001439,20181231,2018,INDL,C,D,STD,ECOL,USD,947.8980,31.9690,0.0000,77.7540,83.2320,565.9280,A,1387.5754,20
001439,20191231,2019,INDL,C,D,STD,ECOL,USD,2231.2440,41.2810,24.8040,74.0940,180.7700,685.5090,A,1821.9065,20
001440,20021231,2002,INDL,C,D,STD,AEP,USD,34741.0000,1213.0000,4855.0000,1263.0000,9790.0000,14536.0000,A,9260.3606,55
001440,20031231,2003,INDL,C,D,STD,AEP,USD,36744.0000,1182.0000,2156.0000,2282.0000,5982.0000,14545.0000,A,12051.9382,55
001440,20041231,2004,INDL,C,D,STD,AEP,USD,34663.0000,595.0000,1421.0000,1991.0000,5007.0000,14057.0000,A,13593.7637,55
001440,20051231,2005,INDL,C,D,STD,AEP,USD,36172.0000,528.0000,1221.0000,1966.0000,5460.0000,12111.0000,A,14603.0377,55
001440,20061231,2006,INDL,C,D,STD,AEP,USD,37987.0000,726.0000,1368.0000,2175.0000,5456.0000,12622.0000,A,16890.4215,55
001440,20071231,2007,INDL,C,D,STD,AEP,USD,40366.0000,543.0000,1556.0000,2396.0000,5207.0000,13380.0000,A,18643.8811,55
001440,20081231,2008,INDL,C,D,STD,AEP,USD,45155.0000,738.0000,2522.0000,2532.0000,6297.0000,14440.0000,A,13514.0429,55
001440,20091231,2009,INDL,C,D,STD,AEP,USD,48348.0000,853.0000,1940.0000,2771.0000,5327.0000,13489.0000,A,16631.4987,55
001440,20101231,2010,INDL,C,D,STD,AEP,USD,50455.0000,710.0000,2731.0000,2956.0000,6518.0000,14427.0000,A,17299.4359,55
001440,20111231,2011,INDL,C,D,STD,AEP,USD,52223.0000,515.0000,3157.0000,2870.0000,6611.0000,15116.0000,A,19970.2041,55
001440,20121231,2012,INDL,C,D,STD,AEP,USD,54367.0000,603.0000,3226.0000,3002.0000,6823.0000,14945.0000,A,20728.3102,55
001440,20131231,2013,INDL,C,D,STD,AEP,USD,56414.0000,471.0000,2416.0000,3111.0000,6112.0000,15357.0000,A,22798.6970,55
001440,20141231,2014,INDL,C,D,STD,AEP,USD,59633.0000,549.0000,3960.0000,3287.0000,7967.0000,17020.0000,A,29716.4894,55
001440,20151231,2015,INDL,C,D,STD,AEP,USD,61683.1000,563.2000,2728.0000,3333.5000,7108.5000,16453.2000,A,28613.6583,55
001440,20161231,2016,INDL,C,D,STD,AEP,USD,63467.7000,542.2000,4654.4000,3474.9000,9498.0000,16380.1000,A,30958.1875,55
001440,20171231,2017,INDL,C,D,STD,AEP,USD,64729.1000,574.3000,3451.3000,3431.2000,8271.3000,15424.9000,A,36196.8814,55
001440,20181231,2018,INDL,C,D,STD,AEP,USD,68802.8000,603.2000,3664.0000,2738.7000,8648.8000,16195.7000,A,36865.2060,55
001440,20191231,2019,INDL,C,D,STD,AEP,USD,75892.3000,635.3000,4728.7000,2592.3000,10299.1000,15561.4000,A,46703.9122,55
001468,20040229,2003,INDL,C,D,STD,AM.1,USD,2484.0130,285.4500,0.0000,196.2450,422.9630,2008.9430,I,1529.5222,25
001468,20050228,2004,INDL,C,D,STD,AM.1,USD,2535.6280,459.0070,0.0000,141.9940,487.6670,1902.7270,I,1700.1350,25
001468,20060228,2005,INDL,C,D,STD,AM.1,USD,2218.9620,422.3530,174.7920,161.7840,584.0400,1885.7010,I,1266.1010,25
001468,20070228,2006,INDL,C,D,STD,AM.1,USD,1778.2140,144.7130,0.0000,38.8170,373.0000,1744.6030,I,1288.7757,25
001478,20021231,2002,INDL,C,D,STD,WYE,USD,25994.9490,5456.8260,804.8940,3574.9500,5475.6590,14584.0350,I,49594.4570,35
